id,Coordenadas,Latitude,Longitude,
183,"18.3739240, -66.1285329",18.3739240000,-66.128532900,
7586,"18.362397, -66.128323",18.3623970000,-66.128323000,
2112,"17.94909588, -66.12815227",17.9490958800,-66.128152270,
11018,"18.379399, -66.128026",18.3793990000,-66.128026000,
7583,"18.362400,-66.128010",18.3624000000,-66.128010000,
12263,"18.3878921, -66.1279830",18.3878921000,-66.127983000,
2105,"17.94909199, -66.12778231",17.9490919900,-66.127782310,
8685,"18.362444, -66.127781",18.3624440000,-66.127781000,
10726,"17.969016, -66.127750",17.9690160000,-66.127750000,
4719,"18.39519, -66.12772",18.3951900000,-66.127720000,
13326,"17.979781,-66.127649",17.9797810000,-66.127649000,
8427,"18.3889725,-66.1275971",18.3889725000,-66.127597100,
13723,"18.229055,-66.127568",18.2290550000,-66.127568000,
3547,"17.980012, -66.127482",17.9800120000,-66.127482000,
8974,"17.979564, -66.127396",17.9795640000,-66.127396000,
17110,"18.383314, -66.126759",18.3833140000,-66.126759000,
3819,"18.131688,-66.126704",18.1316880000,-66.126704000,
6063,"18.375850, -66.126690",18.3758500000,-66.126690000,
7445,"18.366766, -66.126633",18.3667660000,-66.126633000,
6826,"17.979917, -66.126611",17.9799170000,-66.126611000,
15011,"18.132814,-66.126610",18.1328140000,-66.126610000,
5009,"18.365644,-66.126534",18.3656440000,-66.126534000,
15263,"17.972247, -66.126494",17.9722470000,-66.126494000,
14718,"18.3670855, -66.1263985",18.3670855000,-66.126398500,
8273,"18.387066, -66.126384",18.3870660000,-66.126384000,
8274,"18.386969, -66.126314",18.3869690000,-66.126314000,
882,"18.362958, -66.126255",18.3629580000,-66.126255000,
16533,"18.402256,-66.126251",18.4022560000,-66.126251000,
19162,"18.36853276, -66.12620286",18.3685327600,-66.126202860,
8541,"17.9742904, -66.1261849",17.9742904000,-66.126184900,
15467,"18.1325394,-66.1258762",18.1325394000,-66.125876200,
3733,"18.2600615, -66.1258296",18.2600615000,-66.125829600,
9586,"17.970689,-66.125661",17.9706890000,-66.125661000,
7590,"18.388098,-66.125473",18.3880980000,-66.125473000,
18335,"18.36679769, -66.12533263",18.3667976900,-66.125332630,
17830,"18.402469, -66.125245",18.4024690000,-66.125245000,
17252,"17.97277743, -66.12523595",17.9727774300,-66.125235950,
978,"17.976009, -66.125147",17.9760090000,-66.125147000,
7652,"17.972429,-66.125137",17.9724290000,-66.125137000,
12031,"17.976163, -66.124985",17.9761630000,-66.124985000,
16427,"18.40255, -66.12493",18.4025500000,-66.124930000,
387,"18.3611560, -66.1248090",18.3611560000,-66.124809000,
15973,"17.9707233, -66.1248050",17.9707233000,-66.124805000,
511,"18.332902,-66.124752",18.3329020000,-66.124752000,
18127,"18.393586, -66.124688",18.3935860000,-66.124688000,
2317,"18.3608020, -66.1246085",18.3608020000,-66.124608500,
4294,"18.381914, -66.124598",18.3819140000,-66.124598000,
13826,"18.359325,-66.124583",18.3593250000,-66.124583000,
9079,"18.3620719,-66.1245612",18.3620719000,-66.124561200,
1177,"17.9698035, -66.1245478",17.9698035000,-66.124547800,
3656,"17.9697694, -66.1244767",17.9697694000,-66.124476700,
16498,"18.40113, -66.12424",18.4011300000,-66.124240000,
4239,"18.195283,-66.1241874",18.1952830000,-66.124187400,
4920,"17.967930, -66.124042",17.9679300000,-66.124042000,
18379,"17.966981,-66.123864",17.9669810000,-66.123864000,
18693,"18.100739,-66.123804",18.1007390000,-66.123804000,
17836,"18.3589188, -66.1236851",18.3589188000,-66.123685100,
8486,"17.9664520,-66.1236781",17.9664520000,-66.123678100,
9832,"18.360981, -66.123640",18.3609810000,-66.123640000,
5340,"18.381030, -66.123520",18.3810300000,-66.123520000,
15962,"17.974686,-66.123511",17.9746860000,-66.123511000,
1219,"18.359993,-66.123474",18.3599930000,-66.123474000,
9501,"18.3807741, -66.1233549",18.3807741000,-66.123354900,
19010,"17.974597,-66.123335",17.9745970000,-66.123335000,
2763,"18.284291, -66.123322",18.2842910000,-66.123322000,
12713,"17.971129, -66.123300",17.9711290000,-66.123300000,
19047,"17.970650,-66.123092",17.9706500000,-66.123092000,
9550,"17.967230, -66.123081",17.9672300000,-66.123081000,
247,"18.358322,-66.122879",18.3583220000,-66.122879000,
15674,"17.9667664, -66.1228335",17.9667664000,-66.122833500,
3366,"18.173647,-66.122806",18.1736470000,-66.122806000,
5840,"17.968510, -66.122740",17.9685100000,-66.122740000,
12226,"18.3382, -66.1227",18.3382000000,-66.122700000,
5267,"17.96864932, -66.12265705",17.9686493200,-66.122657050,
11718,"17.968090, -66.122605",17.9680900000,-66.122605000,
4223,"18.3597347, -66.1225090",18.3597347000,-66.122509000,
8172,"17.971389, -66.122500",17.9713890000,-66.122500000,
10875,"17.966294, -66.122476",17.9662940000,-66.122476000,
1464,"18.337651,-66.122448",18.3376510000,-66.122448000,
16385,"17.968776,-66.122446",17.9687760000,-66.122446000,
18579,"18.187914, -66.122415",18.1879140000,-66.122415000,
15758,"18.390018, -66.122398",18.3900180000,-66.122398000,
17327,"18.143068,-66.122396",18.1430680000,-66.122396000,
1017,"18.37847852, -66.12238628",18.3784785200,-66.122386280,
7846,"17.969331, -66.122346",17.9693310000,-66.122346000,
6003,"18.378048, -66.122330",18.3780480000,-66.122330000,
2766,"18.2454387, -66.1223045",18.2454387000,-66.122304500,
10757,"18.3417816, -66.1222166",18.3417816000,-66.122216600,
6272,"17.9711915,-66.1222099",17.9711915000,-66.122209900,
14789,"18.359211, -66.122200",18.3592110000,-66.122200000,
8123,"18.437273, -66.122152",18.4372730000,-66.122152000,
3817,"18.40322427, -66.12214977",18.4032242700,-66.122149770,
13570,"17.970312, -66.122047",17.9703120000,-66.122047000,
16768,"18.389893, -66.122026",18.3898930000,-66.122026000,
12411,"18.192840,-66.122024",18.1928400000,-66.122024000,
13667,"18.1414400,-66.1220087",18.1414400000,-66.122008700,
5123,"18.3609,-66.1220",18.3609000000,-66.122000000,
15827,"17.974198,-66.121983",17.9741980000,-66.121983000,
13875,"18.367526, -66.121899",18.3675260000,-66.121899000,
4055,"18.3607805,-66.1218950",18.3607805000,-66.121895000,
8670,"17.966584,-66.121880",17.9665840000,-66.121880000,
15866,"17.967494, -66.121832",17.9674940000,-66.121832000,
8167,"18.249705, -66.121766",18.2497050000,-66.121766000,
4625,"18.4336752, -66.1217523",18.4336752000,-66.121752300,
19370,"18.35567278, -66.12167524",18.3556727800,-66.121675240,
18733,"18.434176, -66.121669",18.4341760000,-66.121669000,
19130,"17.969811, -66.121612",17.9698110000,-66.121612000,
8763,"18.357457,-66.121525",18.3574570000,-66.121525000,
14560,"18.388583,-66.121466",18.3885830000,-66.121466000,
15083,"18.366023, -66.121283",18.3660230000,-66.121283000,
3974,"17.96769, -66.1212",17.9676900000,-66.121200000,
61,"18.188171, -66.121125",18.1881710000,-66.121125000,
16618,"17.9707, -66.1211",17.9707000000,-66.121100000,
2204,"17.9662587,-66.1210700",17.9662587000,-66.121070000,
2211,"18.257663, -66.120983",18.2576630000,-66.120983000,
10993,"18.390040,-66.120953",18.3900400000,-66.120953000,
15217,"18.350935,-66.120895",18.3509350000,-66.120895000,
7766,"18.250090, -66.120870",18.2500900000,-66.120870000,
8340,"18.257638,-66.120863",18.2576380000,-66.120863000,
484,"18.3607759,-66.1207897",18.3607759000,-66.120789700,
16812,"18.43738857, -66.12075360",18.4373885700,-66.120753600,
17912,"18.3558484,-66.1207122",18.3558484000,-66.120712200,
12971,"17.97311876, -66.12069466",17.9731187600,-66.120694660,
5640,"17.9898700, -66.1206440",17.9898700000,-66.120644000,
16271,"17.972133, -66.120618",17.9721330000,-66.120618000,
11649,"18.1566441, -66.1205962",18.1566441000,-66.120596200,
13235,"17.972690, -66.120590",17.9726900000,-66.120590000,
5916,"17.973427, -66.120567",17.9734270000,-66.120567000,
2083,"18.3938722, -66.1205646",18.3938722000,-66.120564600,
12040,"17.989328,-66.120537",17.9893280000,-66.120537000,
6382,"17.973911,-66.120514",17.9739110000,-66.120514000,
6124,"17.966518,-66.120491",17.9665180000,-66.120491000,
3481,"18.4032998,-66.1204611",18.4032998000,-66.120461100,
5696,"17.972584, -66.120445",17.9725840000,-66.120445000,
5313,"18.4310966,-66.1204443",18.4310966000,-66.120444300,
2576,"17.973867, -66.120300",17.9738670000,-66.120300000,
12325,"18.242693, -66.120267",18.2426930000,-66.120267000,
2756,"18.35542060, -66.12025443",18.3554206000,-66.120254430,
15072,"18.3515890, -66.1202540",18.3515890000,-66.120254000,
4829,"18.014127, -66.120247",18.0141270000,-66.120247000,
11501,"18.439362,-66.120246",18.4393620000,-66.120246000,
13369,"18.3713983, -66.1201781",18.3713983000,-66.120178100,
6654,"18.36115, -66.120086",18.3611500000,-66.120086000,
16330,"18.380101, -66.120060",18.3801010000,-66.120060000,
18121,"17.968314,-66.120024",17.9683140000,-66.120024000,
16976,"18.361430, -66.119940",18.3614300000,-66.119940000,
10500,"18.341035, -66.119912",18.3410350000,-66.119912000,
16920,"18.359456,-66.119873",18.3594560000,-66.119873000,
4627,"18.356550, -66.119861",18.3565500000,-66.119861000,
5742,"17.972282, -66.119720",17.9722820000,-66.119720000,
10527,"18.439915, -66.119700",18.4399150000,-66.119700000,
3832,"18.092768,-66.119698",18.0927680000,-66.119698000,
9633,"18.404255, -66.119595",18.4042550000,-66.119595000,
17319,"18.3534230, -66.1194840",18.3534230000,-66.119484000,
859,"18.3097463, -66.1194405",18.3097463000,-66.119440500,
13298,"18.388891,-66.119438",18.3888910000,-66.119438000,
4561,"18.3699510, -66.1193620",18.3699510000,-66.119362000,
17531,"18.340308,-66.119320",18.3403080000,-66.119320000,
10921,"18.357295,-66.119233",18.3572950000,-66.119233000,
19293,"18.38540091, -66.11923171",18.3854009100,-66.119231710,
1666,"18.359221, -66.119228",18.3592210000,-66.119228000,
8752,"18.348543,-66.119218",18.3485430000,-66.119218000,
13083,"18.434124,-66.119202",18.4341240000,-66.119202000,
16908,"18.35381799, -66.11916245",18.3538179900,-66.119162450,
8801,"18.4310150, -66.1191560",18.4310150000,-66.119156000,
6664,"18.3805736, -66.1191472",18.3805736000,-66.119147200,
2414,"18.3888745, -66.1191271",18.3888745000,-66.119127100,
4158,"18.433912,-66.119087",18.4339120000,-66.119087000,
845,"18.360608,-66.119048",18.3606080000,-66.119048000,
4157,"18.434046,-66.119041",18.4340460000,-66.119041000,
15609,"18.438213, -66.118995",18.4382130000,-66.118995000,
3147,"18.43415239, -66.11889973",18.4341523900,-66.118899730,
3227,"18.433943,-66.118874",18.4339430000,-66.118874000,
13085,"18.4305886, -66.1187351",18.4305886000,-66.118735100,
12052,"17.9667138, -66.1187160",17.9667138000,-66.118716000,
2619,"18.3689654, -66.1185001",18.3689654000,-66.118500100,
16136,"18.403362,-66.118477",18.4033620000,-66.118477000,
16539,"18.3878523, -66.1184257",18.3878523000,-66.118425700,
16127,"17.9665783, -66.1184096",17.9665783000,-66.118409600,
19190,"18.21809875, -66.11832495",18.2180987500,-66.118324950,
2839,"18.24721, -66.11832",18.2472100000,-66.118320000,
2900,"18.252280, -66.118289",18.2522800000,-66.118289000,
5545,"17.9669954,-66.1181410",17.9669954000,-66.118141000,
14053,"17.9665288, -66.1181400",17.9665288000,-66.118140000,
11681,"17.9843971,-66.1180481",17.9843971000,-66.118048100,
7747,"18.3696520, -66.1180030",18.3696520000,-66.118003000,
6251,"17.967010,-66.117828",17.9670100000,-66.117828000,
7877,"18.3957679, -66.1177675",18.3957679000,-66.117767500,
236,"17.96707188, -66.11776466",17.9670718800,-66.117764660,
15909,"18.188471, -66.117744",18.1884710000,-66.117744000,
2314,"18.130200, -66.117741",18.1302000000,-66.117741000,
10538,"18.246416, -66.117681",18.2464160000,-66.117681000,
17388,"18.389219,-66.117647",18.3892190000,-66.117647000,
7565,"18.3591164, -66.1175828",18.3591164000,-66.117582800,
17158,"18.389908,-66.117500",18.3899080000,-66.117500000,
12547,"18.200651,-66.117432",18.2006510000,-66.117432000,
4272,"18.385253, -66.117418",18.3852530000,-66.117418000,
19235,"18.35422287, -66.11737378",18.3542228700,-66.117373780,
18818,"18.18984295,-66.1172089",18.1898429500,-66.117208900,
14089,"18.386655,-66.117190",18.3866550000,-66.117190000,
14080,"18.386097,-66.117184",18.3860970000,-66.117184000,
10627,"18.433393,-66.117149",18.4333930000,-66.117149000,
11373,"18.197691,-66.116912",18.1976910000,-66.116912000,
2162,"18.379471,-66.116852",18.3794710000,-66.116852000,
15376,"18.3593573, -66.1167328",18.3593573000,-66.116732800,
13542,"18.373064, -66.116711",18.3730640000,-66.116711000,
3564,"18.37371, -66.11669",18.3737100000,-66.116690000,
1474,"18.3986401, -66.1166286",18.3986401000,-66.116628600,
17543,"18.37437361, -66.11658606",18.3743736100,-66.116586060,
3644,"18.37231, -66.11640",18.3723100000,-66.116400000,
1846,"17.9823903,-66.1163738",17.9823903000,-66.116373800,
3253,"18.340639, -66.116324",18.3406390000,-66.116324000,
16801,"18.438069, -66.116268",18.4380690000,-66.116268000,
11572,"18.440950, -66.116255",18.4409500000,-66.116255000,
2405,"18.3738590, -66.1162260",18.3738590000,-66.116226000,
16507,"18.3714,-66.1161",18.3714000000,-66.116100000,
11714,"18.4383276,-66.1160985",18.4383276000,-66.116098500,
6709,"18.3903555, -66.1160418",18.3903555000,-66.116041800,
4983,"18.198095,-66.116035",18.1980950000,-66.116035000,
14407,"18.196175,-66.115921",18.1961750000,-66.115921000,
3208,"18.435027, -66.115904",18.4350270000,-66.115904000,
3006,"18.1885481, -66.11585661",18.1885481000,-66.115856610,
973,"18.3766579, -66.1158548",18.3766579000,-66.115854800,
3035,"18.3719373, -66.1158497",18.3719373000,-66.115849700,
3829,"18.17761, -66.11583",18.1776100000,-66.115830000,
9914,"18.3623586, -66.1157518",18.3623586000,-66.115751800,
19205,"17.96445508, -66.11574013",17.9644550800,-66.115740130,
18435,"18.3760317, -66.11574",18.3760317000,-66.115740000,
19021,"18.244408,-66.115686",18.2444080000,-66.115686000,
16283,"18.376553, -66.115601",18.3765530000,-66.115601000,
11425,"18.375104, -66.115577",18.3751040000,-66.115577000,
15050,"18.1973219, -66.1155654",18.1973219000,-66.115565400,
7898,"18.201734, -66.115560",18.2017340000,-66.115560000,
225,"18.155569,-66.115523",18.1555690000,-66.115523000,
13191,"18.3759712, -66.1155201",18.3759712000,-66.115520100,
12062,"18.374218,-66.115494",18.3742180000,-66.115494000,
12746,"18.155572, -66.115479",18.1555720000,-66.115479000,
2477,"18.15557225, -66.11547884",18.1555722500,-66.115478840,
2975,"18.2060195, -66.1154746",18.2060195000,-66.115474600,
1780,"18.198102, -66.115437",18.1981020000,-66.115437000,
3915,"18.3768701, -66.1153679",18.3768701000,-66.115367900,
434,"18.1903688, -66.1153217",18.1903688000,-66.115321700,
16487,"18.386009,-66.115299",18.3860090000,-66.115299000,
3100,"18.1884605, -66.1151829",18.1884605000,-66.115182900,
4501,"18.351797, -66.115176",18.3517970000,-66.115176000,
4470,"18.202033, -66.115145",18.2020330000,-66.115145000,
7520,"18.372774,-66.115135",18.3727740000,-66.115135000,
12261,"18.438913, -66.115135",18.4389130000,-66.115135000,
12033,"18.202794, -66.115024",18.2027940000,-66.115024000,
15142,"18.374296,-66.115006",18.3742960000,-66.115006000,
1720,"18.1150,-66.1150",18.1150000000,-66.115000000,
2878,"18.372297, -66.114998",18.3722970000,-66.114998000,
14755,"18.372571,-66.114948",18.3725710000,-66.114948000,
18664,"17.9651641, -66.1148717",17.9651641000,-66.114871700,
8746,"18.354466,-66.114854",18.3544660000,-66.114854000,
14310,"18.374304, -66.114801",18.3743040000,-66.114801000,
1452,"18.18181115, -66.11477492",18.1818111500,-66.114774920,
10525,"18.3832050, -66.1146770",18.3832050000,-66.114677000,
16013,"17.964790,-66.114624",17.9647900000,-66.114624000,
4636,"17.9673510, -66.1146233",17.9673510000,-66.114623300,
2468,"18.37142, -66.11461",18.3714200000,-66.114610000,
2519,"17.967446, -66.114569",17.9674460000,-66.114569000,
5618,"17.9691738,-661145634",17.9691738000,-66.114563400,
16800,"18.337675, -66.114548",18.3376750000,-66.114548000,
3143,"17.98910, -66.11453",17.9891000000,-66.114530000,
16891,"18.302037, -66.114522",18.3020370000,-66.114522000,
9421,"18.3969714, -66.1144503",18.3969714000,-66.114450300,
11278,"18.372427, -66.114395",18.3724270000,-66.114395000,
2997,"17.968993, -66.114391",17.9689930000,-66.114391000,
18072,"18.3724522,-66.1143662",18.3724522000,-66.114366200,
3749,"18.3726243, -66.1143437",18.3726243000,-66.114343700,
6201,"18.371072,-66.114338",18.3710720000,-66.114338000,
971,"17.969532, -66.114225",17.9695320000,-66.114225000,
17117,"17.959790,-66.11417175",17.9597900000,-66.114171750,
16846,"17.968166,-66.114166",17.9681660000,-66.114166000,
17920,"18.35189992, -66.11416019",18.3518999200,-66.114160190,
5244,"17.96930762, -66.11411986",17.9693076200,-66.114119860,
13295,"17.967978,-66.114052",17.9679780000,-66.114052000,
13993,"18.141521,-66.113997",18.1415210000,-66.113997000,
904,"17.967341,-66.113929",17.9673410000,-66.113929000,
4052,"18.010147, -66.113907",18.0101470000,-66.113907000,
2993,"17.97728621, -66.11388365",17.9772862100,-66.113883650,
7510,"17.965351,-66.113856",17.9653510000,-66.113856000,
6655,"17.956667, -66.113847",17.9566670000,-66.113847000,
18753,"18.35067893, -66.11384618",18.3506789300,-66.113846180,
18755,"17.968021,-66.113844",17.9680210000,-66.113844000,
18905,"17.9841309,-66.1137772",17.9841309000,-66.113777200,
17652,"18.2046640,-66.1137683",18.2046640000,-66.113768300,
13102,"18.001764, -66.113737",18.0017640000,-66.113737000,
18254,"18.302111,- 66.113736",18.3021110000,-66.113736000,
6031,"18.2043800, -66.1137280",18.2043800000,-66.113728000,
16174,"18.0218476,-66.113666",18.0218476000,-66.113666000,
16401,"18.126897, -66.113650",18.1268970000,-66.113650000,
4474,"18.184608,-66.113640",18.1846080000,-66.113640000,
1135,"18.20911,-66.11363",18.2091100000,-66.113630000,
15454,"18.126396,-66.113565",18.1263960000,-66.113565000,
2469,"18.199823,-66.113548",18.1998230000,-66.113548000,
12148,"18.3882974, -66.1135470",18.3882974000,-66.113547000,
9468,"18.12606776, -66.11353268",18.1260677600,-66.113532680,
